"","true_era","IP","reported_era"
"22384",6.81008665358611,2,4.5
"22385",5.67406830782324,8,9
"22386",0.0890274348865722,7.33333333333333,0
"22387",4.87546984218106,28,7.71428571428571
"22388",8.54384412244742,8,10.125
"22389",1.98390434116445,14.3333333333333,1.88372093023256
"22390",3.18860607349605,7,5.14285714285714
"22391",0.186569984060334,5.66666666666667,1.58823529411765
"22392",1.959080324177,4,2.25
"22393",4.46042594055235,2,0
"22394",4.05485289243521,0.333333333333333,0
"22395",1.63527262774015,9,6
"22396",6.27593480275257,8.66666666666667,4.15384615384615
"22397",5.6089905541875,6.66666666666667,0
"22398",3.12842910819372,23.6666666666667,3.42253521126761
"22399",3.01041034371404,8.33333333333333,2.16
"22400",5.70280212563782,6.66666666666667,6.75
"22401",4.94981455128917,5.66666666666667,3.17647058823529
"22402",1.58194589919065,1,0
"22403",3.71208981129946,8.66666666666667,3.11538461538462
"22404",0.630816666955778,10,0.9
"22405",3.0282571241978,10,4.5
"22406",2.63522439284396,3,6
"22407",2.67744259298745,4.33333333333333,12.4615384615385
"22408",3.15072287162244,9,4
"22409",5.07170335176312,7,2.57142857142857
"22410",0.423149526024722,17.3333333333333,0
"22411",4.13151141593703,13,4.15384615384615
"22412",0.379896372910159,7.33333333333333,0
"22413",0.8703751707294,16.3333333333333,0.551020408163265
"22414",2.54160690757057,6,0
"22415",5.89102797738705,9,11
"22416",2.08215917368287,23.3333333333333,1.15714285714286
"22417",4.35354795525593,2,4.5
"22418",0.396745974275899,16.6666666666667,1.08
"22419",1.80180228651068,1,0
"22420",3.76817043273879,8,6.75
"22421",1.90704043030825,13.3333333333333,2.025
"22422",1.36029880868818,17,1.58823529411765
"22423",1.18656948997346,20.6666666666667,1.30645161290323
"22424",2.40573187885225,3.33333333333333,0
"22425",2.17460614432249,1,0
"22426",0.84671697119025,1,0
"22427",0.0680034743912313,2,0
"22428",4.09646535094358,1.33333333333333,0
"22429",4.1225414702554,6,1.5
"22430",6.18437886944121,10,6.3
"22431",1.51562401159239,17,1.05882352941176
"22432",4.47212518719487,1,0
"22433",1.81570382558696,2,4.5
"22434",10.1816731548703,10,6.3
"22435",1.00575407217224,2,0
"22436",1.00647194781857,1,9
"22437",3.23601777475573,9.33333333333333,0
"22438",4.87447543407057,2.33333333333333,0
"22439",0.547985797237997,9,1
"22440",3.22468734764354,16.3333333333333,3.30612244897959
"22441",0.162756164542233,8,1.125
"22442",3.67167607238233,6,4.5
"22443",1.7328451509567,1,9
"22444",5.67878807295365,5.33333333333333,8.4375
"22445",0.237051169188732,23.3333333333333,0
"22446",1.47952703625455,16.6666666666667,1.08
"22447",3.52039356481618,5.66666666666667,3.17647058823529
"22448",3.54420294239931,8,3.375
"22449",4.21646879742351,6.33333333333333,5.68421052631579
"22450",0.480209610533587,9,1
"22451",8.79101001156911,6.33333333333333,8.52631578947368
"22452",0.572525792467977,13,2.07692307692308
"22453",6.32126918084892,9,7
"22454",0.0603060364721014,9,0
"22455",4.17941069362892,18,4.5
"22456",3.04840015382046,1,0
"22457",1.54923609518539,1,0
"22458",1.09921923120945,10,0.9
"22459",0.726382402563585,8,0
"22460",2.81913119665838,2,0
"22461",10.8050803019576,2,9
"22462",1.65948842251242,6.66666666666667,0
"22463",1.10774498574739,14,0.642857142857143
"22464",0.904906289556886,1,0
"22465",0.765392284394438,16.6666666666667,0.54
"22466",1.51346856162349,1,0
"22467",3.70227104117285,9,5
"22468",1.23379119448706,14.3333333333333,2.51162790697674
"22469",11.9514902440201,10,11.7
"22470",1.82398301633263,0.333333333333333,0
"22471",1.1556884622541,10,1.8
"22472",0.971108061399437,1,9
"22473",3.42339887952187,2,4.5
"22474",2.24468408580756,7,1.28571428571429
"22475",8.79277801755685,2,9
"22476",2.31354333203914,0.333333333333333,0
"22477",2.72106035040868,8,1.125
"22478",1.83704082697156,18.3333333333333,0.981818181818182
"22479",4.5577053225004,8,6.75
"22480",7.14907451030902,8.33333333333333,8.64
"22481",0.662125484319503,10.6666666666667,0
"22482",3.96110466919654,10,6.3
"22483",3.40928025721971,13.6666666666667,1.31707317073171
"22484",6.90940654741731,9,4
"22485",5.85493272104906,9.33333333333333,3.85714285714286
"22486",4.35598083182479,9,4
"22487",2.14781275132953,10.3333333333333,1.74193548387097
"22488",4.41974593246882,19,3.78947368421053
"22489",1.38892497526542,13,0.692307692307692
"22490",1.16794284617222,8,0
"22491",0.119892156865265,2.66666666666667,0
"22492",5.68705093037561,10,2.7
"22493",6.83033259600098,9,8
"22494",0.896133382749681,6.66666666666667,0
"22495",1.53672312439936,2.33333333333333,0
"22496",3.48843643420964,8,2.25
"22497",6.70384874455619,15,2.4
"22498",4.976521787448,8.66666666666667,7.26923076923077
"22499",0.764325600550008,8,0
"22500",1.50808783092085,10,0.9
"22501",5.05039594049479,1.33333333333333,6.75
"22502",3.42669605663712,10,4.5
"22503",2.39287575680539,3.33333333333333,0
"22504",2.91110172947699,13,3.46153846153846
"22505",4.46200192348971,8.33333333333333,4.32
"22506",7.41119641438783,2,13.5
"22507",3.41825137008655,0.333333333333333,0
"22508",3.1825277378083,2.66666666666667,6.75
"22509",1.66880595041862,1,0
"22510",16.994932922453,10,14.4
"22511",2.29437262144864,18,2.5
"22512",6.45132006038815,6.66666666666667,1.35
"22513",10.9248864512857,5.33333333333333,15.1875
"22514",2.74235991611374,15,1.2
"22515",1.93943019492511,0.333333333333333,0
"22516",2.953703158401,2,9
"22517",5.82170032445796,2,0
"22518",1.53114431892413,9,1
"22519",2.4534349616648,4,6.75
"22520",3.03104972300737,6.66666666666667,1.35
"22521",3.29092057268668,8,5.625
"22522",2.32738688715452,7.33333333333333,1.22727272727273
"22523",1.2990368707643,8.33333333333333,1.08
"22524",1.91331347279,2,0
"22525",0.17295892821096,7,0
"22526",7.00887377520007,1.33333333333333,13.5
"22527",17.0766851780447,9,20
"22528",5.57505969294513,19,6.15789473684211
"22529",4.11058969807364,7.33333333333333,6.13636363636364
"22530",2.94631442292593,1.33333333333333,0
"22531",7.94460458885831,5.66666666666667,7.94117647058824
"22532",0.141562812154433,15,0
"22533",0.230595435050797,1,0
"22534",1.16466464708074,1.33333333333333,0
"22535",3.62695211337351,15,3.6
"22536",2.04830778895623,13,2.07692307692308
"22537",0.576066777830102,1,0
"22538",9.77881815272437,1,27
"22539",4.77619481801048,1,0
"22540",4.95476462118179,5.66666666666667,4.76470588235294
"22541",1.23005092476033,8,0
"22542",3.84677614839968,7,3.85714285714286
"22543",5.04471055398479,27.6666666666667,5.53012048192771
"22544",0.674533512796583,8,0
"22545",1.11608639049838,8,1.125
"22546",2.5614403225609,9,1
"22547",1.23331538372955,1,0
"22548",1.03573111331398,17.3333333333333,0
"22549",4.65370328141058,2.33333333333333,3.85714285714286
"22550",1.45048263627759,9,1
"22551",1.85935970769946,23.3333333333333,1.15714285714286
"22552",5.32431729623125,10.6666666666667,8.4375
"22553",2.70346390657321,9,3
"22554",1.3830343462885,7,2.57142857142857
"22555",3.41162589114375,9,3
"22556",2.09454765242999,10,3.6
"22557",1.03798387742907,1,0
"22558",1.60119425798987,2,0
"22559",1.76034601853222,0.333333333333333,0
"22560",7.96113951292972,3,0
"22561",3.11290947052504,10,1.8
"22562",3.84219826907655,3,0
"22563",4.27718222865859,0.666666666666667,0
"22564",0.970457665673854,7.66666666666667,0
"22565",4.74570077966828,6.66666666666667,2.7
"22566",0.732411240555887,8,2.25
"22567",0.297862458388732,1,0
"22568",1.82769083061534,14.6666666666667,1.22727272727273
"22569",4.46223384221582,8.33333333333333,2.16
"22570",1.68452044439497,8,3.375
"22571",6.36773076453821,15,6
"22572",3.05969248505193,6.66666666666667,2.7
"22573",1.20461904636866,7,2.57142857142857
"22574",1.54225792245474,0.666666666666667,0
"22575",5.49164444288635,16,4.5
"22576",2.17897399516535,2,0
"22577",0.737469875830661,20,0
"22578",4.57897365992841,9,4
"22579",1.90643629151761,2,9
"22580",2.42212033034043,1.66666666666667,5.4
"22581",3.4393594356991,8.66666666666667,2.07692307692308
"22582",6.35015940835666,2.66666666666667,3.375
"22583",3.65644009600089,7,6.42857142857143
"22584",0.982018002584626,4.33333333333333,0
"22585",5.80587997757257,1,9
"22586",2.44702584078502,14.6666666666667,3.68181818181818
"22587",1.36287459157604,1.66666666666667,0
"22588",5.34525425469846,3.66666666666667,12.2727272727273
"22589",12.9121978868934,10.3333333333333,12.1935483870968
"22590",2.39342906020652,1,0
"22591",2.54155482410207,7,0
"22592",7.40245023398957,25.6666666666667,3.15584415584416
"22593",2.23474857183784,8.33333333333333,2.16
"22594",0.775849497942984,1.66666666666667,0
"22595",3.68332835489565,1.33333333333333,13.5
"22596",3.10726898457837,2,4.5
"22597",1.20573579017015,9.66666666666667,2.79310344827586
"22598",1.13926370089876,3.66666666666667,0
"22599",3.38374118198553,33.3333333333333,3.51
"22600",1.15291090780946,2,0
"22601",11.8022611322996,14.3333333333333,14.4418604651163
"22602",1.22896940188063,2.66666666666667,3.375
"22603",3.28721702511438,5.66666666666667,6.35294117647059
"22604",11.5931812274613,1,9
"22605",0.823962745472125,1.33333333333333,0
"22606",6.20290371902882,1,9
"22607",1.85615774171088,9,1
"22608",5.71816721177589,5,3.6
"22609",3.98167334905039,10,2.7
"22610",2.6009637043302,40,1.125
"22611",1.56026544362823,7.66666666666667,3.52173913043478
"22612",3.44388094207068,8,0
"22613",1.15646506077802,3,0
"22614",2.46274345981856,14.3333333333333,1.25581395348837
"22615",4.9405548947057,15.6666666666667,2.87234042553191
"22616",3.43826691756301,14,1.92857142857143
"22617",4.20206710957039,13.3333333333333,3.375
"22618",1.76039082813637,5,0
"22619",3.01323798055342,3,9
"22620",2.20904332740004,17.3333333333333,2.59615384615385
"22621",0.686820485458201,3.66666666666667,0
"22622",4.44287977540217,2,0
"22623",0.635808792723107,1,0
"22624",4.27238986056931,14.6666666666667,3.68181818181818
"22625",2.15789316665458,2.66666666666667,3.375
"22626",2.91140931541425,6.66666666666667,0
"22627",4.53002855069031,9.33333333333333,6.75
"22628",4.58466710955827,6,4.5
"22629",4.11367840050885,15,3.6
"22630",3.33286862567609,9.33333333333333,3.85714285714286
"22631",1.4319339920231,2.33333333333333,3.85714285714286
"22632",0.962909024899035,20.6666666666667,1.74193548387097
"22633",7.90570652416032,28,8.35714285714286
"22634",0.433241645712988,10.6666666666667,0
"22635",1.76655512657666,15.3333333333333,1.17391304347826
"22636",3.92582752934647,10.6666666666667,0.84375
"22637",7.27088851419979,8,4.5
"22638",0.280989912602319,10,0.9
"22639",1.70227901459367,9.66666666666667,3.72413793103448
"22640",4.81873636895298,3,3
"22641",1.58690653263901,6,1.5
"22642",0.968193833585446,9,1
"22643",2.89059232770754,10,1.8
"22644",1.93568754271673,0.666666666666667,0
"22645",1.12273308340022,1.66666666666667,0
"22646",2.22271317155231,8,2.25
"22647",7.06562486179282,10.6666666666667,5.90625
"22648",3.81933680410939,5,3.6
"22649",4.19180842440455,16.6666666666667,2.7
"22650",11.3335239403475,1.33333333333333,6.75
"22651",2.52748903460622,10.3333333333333,0.870967741935484
"22652",2.80405244943807,5,0
"22653",2.37855669823905,16,0.5625
"22654",2.1276229142461,1,9
"22655",1.82337465352575,8.66666666666667,2.07692307692308
"22656",0.611681111899266,2.66666666666667,0
"22657",3.85303462814157,15.6666666666667,3.4468085106383
"22658",4.23357132804186,9.66666666666667,3.72413793103448
"22659",1.52246038042003,2,0
"22660",5.49101475759381,5,1.8
"22661",1.28161658865837,1,0
"22662",5.51005565667669,6.66666666666667,2.7
"22663",5.2356510775979,8.33333333333333,4.32
"22664",1.77431617793144,23,1.95652173913043
"22665",1.65151089942989,1,0
"22666",7.34407677668183,6,7.5
"22667",5.10920664757618,7,12.8571428571429
"22668",7.38280763430911,17.3333333333333,7.26923076923077
"22669",2.18276915316913,13,2.07692307692308
"22670",1.35623635396038,8,1.125
"22671",12.2823229478979,16,12.375
"22672",1.73982774387438,7,2.57142857142857
"22673",2.87821078646644,9,0
"22674",1.32304027162636,0.666666666666667,0
"22675",1.17903761395627,4.33333333333333,4.15384615384615
"22676",1.00213604405175,1,0
"22677",4.38416283566338,8.33333333333333,1.08
"22678",1.70634210796459,16,1.125
"22679",0.616451149772966,2,0
"22680",4.1568446473893,10.3333333333333,6.96774193548387
"22681",2.18228234970041,7.33333333333333,3.68181818181818
"22682",5.70241461124744,1,0
"22683",7.71721036062926,10,10.8
"22684",10.7059293565218,13,15.9230769230769
"22685",1.10190841299049,15.6666666666667,0
"22686",5.51103812292848,8,1.125
"22687",5.05685498048737,3.33333333333333,10.8
"22688",3.00302981298469,5.33333333333333,0
"22689",2.29242534460022,2.66666666666667,3.375
"22690",4.81261768476258,14.3333333333333,2.51162790697674
"22691",2.13126487139195,2,0
"22692",0.944846837654397,16.3333333333333,1.6530612244898
"22693",1.86074439352174,2,0
"22694",1.57085867955358,8,3.375
"22695",12.8702048692598,5.66666666666667,7.94117647058824
"22696",3.58648297271852,4,4.5
"22697",1.20411068083621,2,0
"22698",7.61098138877233,7.66666666666667,12.9130434782609
"22699",8.30554285479351,0.333333333333333,0
"22700",2.08373917024204,2.66666666666667,3.375
"22701",4.2319698293395,2,0
"22702",1.53005183643215,8.66666666666667,0
"22703",2.0052512730664,8.66666666666667,1.03846153846154
"22704",3.78598377518396,10,3.6
"22705",8.23746149009956,6,7.5
"22706",2.8759216589015,8,5.625
"22707",1.81427432301598,6,4.5
"22708",0.613761382684166,8.33333333333333,0
"22709",2.44235578666281,3,0
"22710",4.63013284040128,4.66666666666667,5.78571428571429
"22711",0.737011000547707,17,0.529411764705882
"22712",0.336418632453042,1,0
"22713",3.64753915226461,9,6
"22714",1.6294738982479,13.3333333333333,2.025
"22715",4.0240451622746,9,7
"22716",8.96447937999484,8,6.75
"22717",4.71329336132712,8.66666666666667,6.23076923076923
"22718",2.06434179387202,1,0
"22719",2.68139045486126,9,3
"22720",2.28268302483914,4.33333333333333,2.07692307692308
"22721",10.0372275001348,3,6
"22722",2.10245399831386,17.6666666666667,0
"22723",0.987916587643527,8.66666666666667,0
"22724",1.5613963210326,7.33333333333333,2.45454545454545
"22725",2.23067398441272,5,1.8
"22726",4.7774949250915,23,6.26086956521739
"22727",5.38233388996849,3.33333333333333,2.7
"22728",4.66489415571088,1,0
"22729",2.63799373051853,9.66666666666667,1.86206896551724
"22730",0.269778449838822,7,0
"22731",3.63036800652499,2.33333333333333,3.85714285714286
"22732",2.39863031905136,2.33333333333333,3.85714285714286
"22733",3.13324103327363,5.66666666666667,4.76470588235294
"22734",3.96240640641371,1.66666666666667,0
"22735",0.319247098690342,9,0
"22736",6.43434808017375,8,1.125
"22737",7.98753118898413,14.3333333333333,8.16279069767442
"22738",1.30833418615412,17,1.05882352941176
"22739",2.91728769803305,8.33333333333333,0
"22740",0.516799770174507,8,0
"22741",2.73853255369963,8.33333333333333,3.24
"22742",3.32898687256502,3.33333333333333,0
"22743",2.35376020637587,5.33333333333333,0
"22744",4.46394132168068,9.66666666666667,1.86206896551724
"22745",6.96828670061551,17,4.23529411764706
"22746",5.37252422502793,7.33333333333333,2.45454545454545
"22747",1.25765103809249,1,0
"22748",1.2080645617965,1.33333333333333,0
"22749",3.66118514629103,9.33333333333333,2.89285714285714
"22750",2.66669513778922,25,2.88
"22751",0.919302495026708,7,1.28571428571429
"22752",3.21650264536336,0.666666666666667,0
"22753",2.65439302839197,19,2.36842105263158
"22754",6.17990439350184,16.3333333333333,5.51020408163265
"22755",1.85421487427837,7.33333333333333,3.68181818181818
"22756",1.81386458851817,8.66666666666667,3.11538461538462
"22757",0.71779592016658,2,0
"22758",1.84180731310047,7.33333333333333,1.22727272727273
"22759",0.489008309368183,9,0
"22760",1.37205411535402,4,6.75
"22761",2.24376988558509,10.6666666666667,2.53125
"22762",4.38370058175949,2,4.5
"22763",2.11196384384888,1,0
"22764",0.89181036725913,8,0
"22765",2.05804973959817,9.66666666666667,1.86206896551724
"22766",1.65253568393965,8,2.25
"22767",3.10710996347051,43.3333333333333,2.49230769230769
"22768",0.288933494802215,2,0
"22769",2.31113024314393,13,3.46153846153846
"22770",1.38850258400341,8,3.375
"22771",3.10785845817014,3.33333333333333,2.7
"22772",0.943185337884277,0.666666666666667,0
"22773",7.85384214977904,15,10.8
"22774",2.65808430194971,16.6666666666667,1.08
"22775",2.23271549512157,9.33333333333333,1.92857142857143
"22776",7.22846657851593,5.66666666666667,6.35294117647059
"22777",1.3878676770094,2,0
"22778",5.88548395482545,8.33333333333333,2.16
"22779",0.533598679660537,16,0.5625
"22780",3.39716920312142,5,3.6
"22781",0.323411888404149,8.33333333333333,0
"22782",1.53538687961966,1,0
"22783",0.682954099765555,9,1
"22784",7.51828665660607,13,11.7692307692308
"22785",6.69354695332977,18.3333333333333,4.90909090909091
"22786",1.328299802243,2,0
"22787",4.42370971066481,8,4.5
"22788",3.93085419221149,15,4.8
"22789",9.19497427817599,2,18
"22790",2.98557287525593,8.33333333333333,6.48
"22791",0.244890687578795,13,0
"22792",4.42580446093534,3.66666666666667,2.45454545454545
"22793",2.36659074196385,23,2.73913043478261
"22794",1.05586084276919,7,1.28571428571429
"22795",1.48541329656014,10.6666666666667,1.6875
"22796",0.532674731492868,5.66666666666667,0
"22797",2.84561148124556,15,1.8
"22798",5.53799044241822,15.3333333333333,11.7391304347826
"22799",11.8619025560896,13,11.7692307692308
"22800",1.64360212159414,8,2.25
"22801",3.15138674055957,7,3.85714285714286
"22802",3.24475897169449,25.3333333333333,3.19736842105263
"22803",1.00056985056552,2,0
"22804",1.56050861780622,10,0.9
"22805",5.33663263103444,23.3333333333333,5.4
"22806",2.91512165579628,1.66666666666667,10.8
"22807",2.10014393769569,7,0
"22808",10.7521988525234,16,7.3125
"22809",3.00289021369923,2,4.5
"22810",7.61608337184048,8.66666666666667,6.23076923076923
"22811",1.23662777193754,9.66666666666667,0.931034482758621
"22812",2.36388152261132,1.33333333333333,0
"22813",8.44050459019566,5.66666666666667,4.76470588235294
"22814",5.9948287268172,1.33333333333333,27
"22815",5.58328576016785,5,7.2
"22816",6.12040737259132,1,18
"22817",4.38565425347815,15.3333333333333,2.34782608695652
"22818",1.31140286796842,9,1
"22819",3.02931496444387,1.66666666666667,0
"22820",7.55159678074619,5,7.2
"22821",2.83788125574438,7,2.57142857142857
"22822",8.22539282944244,7.33333333333333,8.59090909090909
"22823",4.79634217922402,7,5.14285714285714
"22824",1.69628829458123,7.33333333333333,3.68181818181818
"22825",2.91811465529938,8.33333333333333,4.32
"22826",6.72255857629137,15.3333333333333,5.28260869565217
"22827",3.84241385861037,9,3
"22828",9.16603786396237,18,7.5
"22829",1.79835512200432,2,0
"22830",0.772407447701999,13.3333333333333,0
"22831",1.62017187824782,7,0
"22832",1.39049371790194,15.6666666666667,0
"22833",0.522808877701714,17.6666666666667,0.509433962264151
"22834",3.40832968234389,8.66666666666667,3.11538461538462
"22835",3.38208280805633,6.66666666666667,6.75
"22836",0.462793684473095,10,0
"22837",7.70479562258294,7,5.14285714285714
"22838",2.13940073114054,16,1.6875
"22839",0.529621184061248,5.33333333333333,3.375
"22840",1.96864228968471,13.3333333333333,1.35
"22841",2.4935725034048,15,1.8
"22842",2.7688778685147,1,0
"22843",1.953048846026,3.66666666666667,2.45454545454545
"22844",4.66785967403139,15,3.6
"22845",9.08384003753156,2.66666666666667,13.5
"22846",1.72113788207241,9.33333333333333,1.92857142857143
"22847",1.57870085859487,8,1.125
"22848",6.5049401879767,5,10.8
"22849",3.28332871970255,3.33333333333333,0
"22850",4.27586204826773,8,6.75
"22851",6.81688539578085,14.3333333333333,5.02325581395349
"22852",1.89587487520458,1,9
"22853",6.0707191411154,2,0
"22854",3.8024287976447,40.3333333333333,4.01652892561984
"22855",9.97877317294872,18.6666666666667,12.0535714285714
"22856",0.734830307070137,1,0
"22857",0.458496639404208,0.666666666666667,0
"22858",1.7379476718923,1.66666666666667,5.4
"22859",2.60052171146376,14,2.57142857142857
"22860",1.99260508666453,1.66666666666667,16.2
"22861",4.23388338408193,10,3.6
"22862",1.20949221856881,0.333333333333333,0
"22863",2.55385457588178,5,0
"22864",4.44437593823561,8.66666666666667,3.11538461538462
"22865",3.3725330445729,16,3.375
"22866",3.90318426246949,17.6666666666667,7.64150943396226
"22867",3.71109472904509,13.3333333333333,4.725
"22868",2.33639656078484,3.33333333333333,2.7
"22869",9.21946504180417,9,4
"22870",1.37402499114202,1,0
"22871",0.272223804107553,1,0
"22872",4.4326920123835,17,3.70588235294118
"22873",2.79281226815532,15.3333333333333,2.34782608695652
"22874",0.710971572470764,1.33333333333333,0
"22875",1.21708488879017,1,9
"22876",1.40357792045902,1,0
"22877",5.58833054552456,7.33333333333333,9.81818181818182
"22878",0.764178757950188,6,0
"22879",3.51198175909991,19.3333333333333,0.46551724137931
"22880",3.88238072070227,15.6666666666667,4.02127659574468
"22881",5.0195350206743,14.3333333333333,1.25581395348837
"22882",7.26875354499269,20,10.8
"22883",4.57187588835118,20,3.6
"22884",5.14455035446953,10,7.2
"22885",0.962776709560278,17,0.529411764705882
"22886",1.62906462179988,6.33333333333333,0
"22887",2.25948112997949,10.6666666666667,2.53125
"22888",0.63838247511034,1,0
"22889",1.5296130943679,17.6666666666667,0.509433962264151
"22890",1.61258921286087,8.33333333333333,0
"22891",1.40183962611139,2,0
"22892",5.00947477814715,1,9
"22893",5.07794540499584,2.33333333333333,0
"22894",2.55146837483352,2.66666666666667,0
"22895",0.665654789687612,13.3333333333333,1.35
"22896",7.25692043647979,3,6
"22897",8.81818324274992,7,6.42857142857143
"22898",2.57840365267894,7.33333333333333,1.22727272727273
"22899",2.02371384435085,4,4.5
"22900",12.4959132226385,10,12.6
"22901",3.80720797394961,10.6666666666667,4.21875
"22902",0.568607699493381,8,0
"22903",2.18062082347252,1,0
"22904",3.57918222183165,3,0
"22905",3.6056512012656,17,3.70588235294118
"22906",1.70536135980458,5,0
"22907",1.5647293275184,15,1.2
"22908",6.30424757004183,1,0
"22909",1.42649945098802,1,0
"22910",2.13651836178139,2,0
"22911",2.62960505593377,8,4.5
"22912",3.71857385288349,3,3
"22913",3.09062112365422,18,3
"22914",9.36720215283555,2,18
"22915",5.65843580740781,3,3
"22916",0.436592295658967,15,0
"22917",0.630629563971611,8,0
"22918",3.79114772726001,8,1.125
"22919",0.972701569613193,6,1.5
"22920",3.39827831159014,4.66666666666667,0
"22921",8.2709194099083,13,7.61538461538461
"22922",6.74819371280099,9,9
"22923",3.34986613021822,8.66666666666667,4.15384615384615
"22924",4.90221787974441,1.33333333333333,0
"22925",5.67585259678631,8,5.625
"22926",0.411523723081372,1,0
"22927",1.86916541618454,15,0
"22928",0.998135283697815,7.66666666666667,2.34782608695652
"22929",10.9161481032006,0.333333333333333,0
"22930",7.5723958376393,15.3333333333333,7.04347826086957
"22931",2.86604581661577,18.3333333333333,2.94545454545455
"22932",3.95267480016152,0.333333333333333,0
"22933",0.713225144256614,2,4.5
"22934",0.0962932085184504,2,0
"22935",1.27701932996026,8.33333333333333,2.16
"22936",4.59867032846618,6.66666666666667,5.4
"22937",1.30563307753347,2.33333333333333,0
"22938",2.4321244133776,10.3333333333333,0.870967741935484
"22939",2.5593139290936,0.666666666666667,0
"22940",1.93630996169658,17.6666666666667,3.05660377358491
"22941",0.808787729492471,6.66666666666667,0
"22942",5.19023089332925,20.3333333333333,4.42622950819672
"22943",2.05593684696651,17,4.76470588235294
"22944",1.49635839875272,7.33333333333333,2.45454545454545
"22945",3.33855234641408,14.6666666666667,3.68181818181818
"22946",5.65543203187583,9.66666666666667,4.6551724137931
"22947",7.52040794523672,3.66666666666667,12.2727272727273
"22948",6.40812339391336,1.33333333333333,6.75
"22949",5.45043751295666,6.66666666666667,9.45
"22950",1.25073455938053,1.66666666666667,5.4
"22951",0.690472531772079,14.6666666666667,1.22727272727273
"22952",8.36601645015987,7,7.71428571428571
"22953",2.76732931147556,6.66666666666667,8.1
"22954",2.01025905797516,15.6666666666667,2.29787234042553
"22955",3.59630594410472,3.33333333333333,8.1
"22956",3.30932348980773,4,2.25
"22957",0.868619106063904,8,1.125
"22958",5.17051248219786,6,9
"22959",3.36897503387611,8.66666666666667,4.15384615384615
"22960",0.97598683493317,10,0
"22961",2.44461674367437,9.33333333333333,1.92857142857143
"22962",3.76358713634305,6.33333333333333,4.26315789473684
"22963",1.90340948408187,6,1.5
"22964",4.57391647680476,9.33333333333333,1.92857142857143
"22965",1.35902953527425,1.66666666666667,0
"22966",9.38935290714461,8,12.375
"22967",2.02337580748619,13,2.76923076923077
"22968",4.74867089174792,8,6.75
"22969",5.72774338876647,16,7.3125
"22970",0.637503131380616,8.66666666666667,2.07692307692308
"22971",4.2980736550179,10.6666666666667,3.375
"22972",0.5860506262149,1,0
"22973",4.27553366434839,8.66666666666667,4.15384615384615
"22974",1.03815528953567,16,1.6875
"22975",12.8025224851117,3.33333333333333,24.3
"22976",7.24466800552322,3.33333333333333,2.7
"22977",0.570737026360429,0.333333333333333,0
"22978",4.32825254040083,2,4.5
"22979",5.08411000539172,4,4.5
"22980",6.37997656032229,9,8
"22981",2.57142119645376,9,3
"22982",0.969201727192629,13,0.692307692307692
"22983",2.4278979408165,10,1.8
"22984",3.26369406469339,7.66666666666667,0
"22985",2.75476989058434,0.666666666666667,0
"22986",1.93225970132408,15,1.2
"22987",12.5810966875083,16,11.8125
"22988",4.65328360492816,1.33333333333333,0
"22989",2.10493978972626,7,2.57142857142857
"22990",0.0606369700126992,16.3333333333333,0
"22991",5.26910755379375,7,2.57142857142857
"22992",3.48200715684739,9.33333333333333,2.89285714285714
"22993",1.95684709773956,1.66666666666667,0
"22994",1.66269382980718,3,0
"22995",4.26256827573539,14.6666666666667,3.68181818181818
"22996",7.0567097462894,15.3333333333333,5.8695652173913
"22997",2.457696474564,10.6666666666667,0.84375
"22998",2.61384811172866,3.33333333333333,0
"22999",3.57510473447809,8.33333333333333,3.24
"23000",1.96817171871346,1,0
"23001",6.12504265107779,16.3333333333333,5.51020408163265
"23002",1.01141946030472,6,0
"23003",2.69343222790089,15,0.6
"23004",1.01723133199783,8,1.125
"23005",0.536282806249402,1,0
"23006",4.51784284014277,9,5
"23007",3.88424000164172,8.33333333333333,2.16
"23008",3.6906429193743,5.66666666666667,3.17647058823529
"23009",6.79314483826904,1,9
"23010",5.07004139338416,9,3
"23011",0.416562769839051,1,0
"23012",4.12423149618062,16.6666666666667,2.16
"23013",0.809912213512801,1.66666666666667,0
"23014",2.1817142034811,9,0
"23015",1.83750595574585,9.33333333333333,0.964285714285714
"23016",4.13526720724011,8.33333333333333,4.32
"23017",1.62952542411587,2.66666666666667,3.375
"23018",2.96738642622858,16,5.0625
"23019",0.921476598738827,20.6666666666667,1.30645161290323
"23020",3.14645301372614,3.66666666666667,0
"23021",2.1027136403482,8.66666666666667,3.11538461538462
"23022",2.84411860148837,16,4.5
"23023",1.14779417641953,2,0
"23024",4.62068974752848,16.3333333333333,9.36734693877551
"23025",6.14386308234336,14,7.07142857142857
"23026",2.68032482566784,8.66666666666667,5.19230769230769
"23027",0.436748927802737,13,0
"23028",5.39019062320948,9.66666666666667,3.72413793103448
"23029",0.763395006038295,2.33333333333333,0
"23030",7.29760969542028,1,18
"23031",1.85151032374479,8,2.25
"23032",0.979250379262866,14,1.28571428571429
"23033",2.5184124678376,15,3.6
"23034",2.39259049924399,17.3333333333333,2.59615384615385
"23035",3.2618482329274,16.6666666666667,2.16
"23036",4.99076928439555,17.6666666666667,2.54716981132075
"23037",4.20919168801022,13.6666666666667,2.63414634146341
"23038",3.76282402405902,19,5.68421052631579
"23039",2.72012787272138,1,0
"23040",2.54328987978188,23.6666666666667,1.14084507042254
"23041",7.39262448055949,2,13.5
"23042",6.01144615875007,14,7.71428571428571
