"","team_key","date","stat_id","IP","year","stat_name","IP_round","ERA","run_per_inning","run_per_out","true_ERA"
"3895","308.l.54481.t.11",15909,50,2,2013,"IP",2,0,0,0,1.62
"3896","308.l.54481.t.1",15910,50,13.333,2013,"IP",14,3.38,0.3755556,0.1251852,1.62
"3897","308.l.54481.t.2",15910,50,25.333,2013,"IP",26,1.78,0.1977778,0.06592593,1.62
"3898","308.l.54481.t.3",15910,50,2,2013,"IP",2,0,0,0,1.62
"3899","308.l.54481.t.4",15910,50,10,2013,"IP",10,0.9,0.1,0.03333333,1.62
"3900","308.l.54481.t.5",15910,50,10.667,2013,"IP",11,0.84,0.09333333,0.03111111,1.62
"3901","308.l.54481.t.6",15910,50,9,2013,"IP",9,1,0.1111111,0.03703704,1.62
"3902","308.l.54481.t.7",15910,50,13.333,2013,"IP",14,0.68,0.07555556,0.02518519,1.62
"3903","308.l.54481.t.8",15910,50,3,2013,"IP",3,0,0,0,1.62
"3904","308.l.54481.t.9",15910,50,10,2013,"IP",10,0.9,0.1,0.03333333,1.62
"3905","308.l.54481.t.10",15910,50,7.333,2013,"IP",8,0,0,0,1.62
"3906","308.l.54481.t.11",15910,50,3,2013,"IP",3,0,0,0,1.62
"3907","308.l.54481.t.1",15911,50,NA,2013,"IP",12,4.63,0.5144444,0.1714815,1.62
"3908","308.l.54481.t.2",15911,50,NA,2013,"IP",NA,NA,NA,NA,1.62
"3909","308.l.54481.t.3",15911,50,15.667,2013,"IP",16,3.45,0.3833333,0.1277778,1.62
"3910","308.l.54481.t.4",15911,50,2.333,2013,"IP",3,15.43,1.714444,0.5714815,1.62
"3911","308.l.54481.t.5",15911,50,10.667,2013,"IP",11,0.84,0.09333333,0.03111111,1.62
"3912","308.l.54481.t.6",15911,50,13,2013,"IP",13,2.77,0.3077778,0.1025926,1.62
"3913","308.l.54481.t.7",15911,50,13.667,2013,"IP",14,4.61,0.5122222,0.1707407,1.62
"3914","308.l.54481.t.8",15911,50,1,2013,"IP",1,0,0,0,1.62
"3915","308.l.54481.t.9",15911,50,10,2013,"IP",10,3.6,0.4,0.1333333,1.62
"3916","308.l.54481.t.10",15911,50,7.333,2013,"IP",8,1.23,0.1366667,0.04555556,1.62
"3917","308.l.54481.t.11",15911,50,NA,2013,"IP",13,5.68,0.6311111,0.2103704,1.62
"3918","308.l.54481.t.1",15912,50,NA,2013,"IP",21,3,0.3333333,0.1111111,1.62
"3919","308.l.54481.t.2",15912,50,9,2013,"IP",9,1,0.1111111,0.03703704,1.62
"3920","308.l.54481.t.3",15912,50,17.667,2013,"IP",18,3.06,0.34,0.1133333,1.62
"3921","308.l.54481.t.4",15912,50,19,2013,"IP",19,0,0,0,1.62
"3922","308.l.54481.t.5",15912,50,3,2013,"IP",3,3,0.3333333,0.1111111,1.62
"3923","308.l.54481.t.6",15912,50,14.333,2013,"IP",15,3.14,0.3488889,0.1162963,1.62
"3924","308.l.54481.t.7",15912,50,NA,2013,"IP",NA,NA,NA,NA,1.62
"3925","308.l.54481.t.8",15912,50,16.333,2013,"IP",17,0.55,0.06111111,0.02037037,1.62
"3926","308.l.54481.t.9",15912,50,NA,2013,"IP",NA,NA,NA,NA,1.62
"3927","308.l.54481.t.10",15912,50,20.667,2013,"IP",21,5.66,0.6288889,0.2096296,1.62
"3928","308.l.54481.t.11",15912,50,NA,2013,"IP",21,3.43,0.3811111,0.127037,1.62
"3929","308.l.54481.t.1",15913,50,8,2013,"IP",8,2.25,0.25,0.08333333,1.62
"3930","308.l.54481.t.2",15913,50,10,2013,"IP",10,8.1,0.9,0.3,1.62
"3931","308.l.54481.t.3",15913,50,2.667,2013,"IP",3,0,0,0,1.62
"3932","308.l.54481.t.4",15913,50,25,2013,"IP",25,1.44,0.16,0.05333333,1.62
"3933","308.l.54481.t.5",15913,50,17,2013,"IP",17,1.06,0.1177778,0.03925926,1.62
"3934","308.l.54481.t.6",15913,50,0.667,2013,"IP",1,0,0,0,1.62
"3935","308.l.54481.t.7",15913,50,NA,2013,"IP",NA,NA,NA,NA,1.62
"3936","308.l.54481.t.8",15913,50,NA,2013,"IP",12,0,0,0,1.62
"3937","308.l.54481.t.9",15913,50,17,2013,"IP",17,0.53,0.05888889,0.01962963,1.62
"3938","308.l.54481.t.10",15913,50,1,2013,"IP",1,0,0,0,1.62
"3939","308.l.54481.t.11",15913,50,3,2013,"IP",3,3,0.3333333,0.1111111,1.62
"3940","308.l.54481.t.1",15914,50,8.333,2013,"IP",9,2.16,0.24,0.08,1.62
"3941","308.l.54481.t.2",15914,50,10,2013,"IP",10,9.9,1.1,0.3666667,1.62
"3942","308.l.54481.t.3",15914,50,4,2013,"IP",4,0,0,0,1.62
"3943","308.l.54481.t.4",15914,50,3,2013,"IP",3,0,0,0,1.62
"3944","308.l.54481.t.5",15914,50,3.667,2013,"IP",4,2.45,0.2722222,0.09074074,1.62
"3945","308.l.54481.t.6",15914,50,NA,2013,"IP",22,0.82,0.09111111,0.03037037,1.62
"3946","308.l.54481.t.7",15914,50,8.667,2013,"IP",9,5.19,0.5766667,0.1922222,1.62
"3947","308.l.54481.t.8",15914,50,NA,2013,"IP",23,1.19,0.1322222,0.04407407,1.62
"3948","308.l.54481.t.9",15914,50,8.667,2013,"IP",9,2.08,0.2311111,0.07703704,1.62
"3949","308.l.54481.t.10",15914,50,15.333,2013,"IP",16,5.28,0.5866667,0.1955556,1.62
"3950","308.l.54481.t.11",15914,50,16,2013,"IP",16,2.81,0.3122222,0.1040741,1.62
"3951","308.l.54481.t.1",15915,50,8,2013,"IP",8,0,0,0,1.62
"3952","308.l.54481.t.2",15915,50,NA,2013,"IP",NA,NA,NA,NA,1.62
"3953","308.l.54481.t.3",15915,50,NA,2013,"IP",NA,NA,NA,NA,1.62
"3954","308.l.54481.t.4",15915,50,1,2013,"IP",1,0,0,0,1.62
"3955","308.l.54481.t.5",15915,50,7,2013,"IP",7,1.29,0.1433333,0.04777778,1.62
"3956","308.l.54481.t.6",15915,50,1,2013,"IP",1,0,0,0,1.62
"3957","308.l.54481.t.7",15915,50,17.667,2013,"IP",18,5.09,0.5655556,0.1885185,1.62
"3958","308.l.54481.t.8",15915,50,1.333,2013,"IP",2,47.25,5.25,1.75,1.62
"3959","308.l.54481.t.9",15915,50,9,2013,"IP",9,3,0.3333333,0.1111111,1.62
"3960","308.l.54481.t.10",15915,50,NA,2013,"IP",12,3.75,0.4166667,0.1388889,1.62
"3961","308.l.54481.t.11",15915,50,0.333,2013,"IP",1,0,0,0,1.62
"3962","308.l.54481.t.1",15916,50,4.333,2013,"IP",5,20.77,2.307778,0.7692593,1.62
"3963","308.l.54481.t.2",15916,50,9.667,2013,"IP",10,4.66,0.5177778,0.1725926,1.62
"3964","308.l.54481.t.3",15916,50,6,2013,"IP",6,10.5,1.166667,0.3888889,1.62
"3965","308.l.54481.t.4",15916,50,5,2013,"IP",5,3.6,0.4,0.1333333,1.62
"3966","308.l.54481.t.5",15916,50,8,2013,"IP",8,4.5,0.5,0.1666667,1.62
"3967","308.l.54481.t.6",15916,50,15.333,2013,"IP",16,2.35,0.2611111,0.08703704,1.62
"3968","308.l.54481.t.7",15916,50,NA,2013,"IP",13,4.26,0.4733333,0.1577778,1.62
"3969","308.l.54481.t.8",15916,50,2,2013,"IP",2,0,0,0,1.62
"3970","308.l.54481.t.9",15916,50,15.667,2013,"IP",16,4.02,0.4466667,0.1488889,1.62
"3971","308.l.54481.t.10",15916,50,14,2013,"IP",14,1.29,0.1433333,0.04777778,1.62
"3972","308.l.54481.t.11",15916,50,0.333,2013,"IP",1,54,6,2,1.62
"3973","308.l.54481.t.1",15917,50,20.667,2013,"IP",21,3.48,0.3866667,0.1288889,1.62
"3974","308.l.54481.t.2",15917,50,6.333,2013,"IP",7,5.68,0.6311111,0.2103704,1.62
"3975","308.l.54481.t.3",15917,50,7.667,2013,"IP",8,3.52,0.3911111,0.1303704,1.62
"3976","308.l.54481.t.4",15917,50,3,2013,"IP",3,0,0,0,1.62
"3977","308.l.54481.t.5",15917,50,8,2013,"IP",8,0,0,0,1.62
"3978","308.l.54481.t.6",15917,50,17.667,2013,"IP",18,7.64,0.8488889,0.282963,1.62
"3979","308.l.54481.t.7",15917,50,7.667,2013,"IP",8,0,0,0,1.62
"3980","308.l.54481.t.8",15917,50,8.667,2013,"IP",9,1.04,0.1155556,0.03851852,1.62
"3981","308.l.54481.t.9",15917,50,NA,2013,"IP",11,4.91,0.5455556,0.1818519,1.62
"3982","308.l.54481.t.10",15917,50,13.333,2013,"IP",14,4.05,0.45,0.15,1.62
"3983","308.l.54481.t.11",15917,50,NA,2013,"IP",11,0.82,0.09111111,0.03037037,1.62
"3984","308.l.54481.t.1",15918,50,8,2013,"IP",8,2.25,0.25,0.08333333,1.62
"3985","308.l.54481.t.2",15918,50,0,2013,"IP",0,NA,NA,NA,1.62
"3986","308.l.54481.t.3",15918,50,8.667,2013,"IP",9,2.08,0.2311111,0.07703704,1.62
"3987","308.l.54481.t.4",15918,50,8,2013,"IP",8,2.25,0.25,0.08333333,1.62
"3988","308.l.54481.t.5",15918,50,8.667,2013,"IP",9,1.04,0.1155556,0.03851852,1.62
"3989","308.l.54481.t.6",15918,50,6,2013,"IP",6,10.5,1.166667,0.3888889,1.62
"3990","308.l.54481.t.7",15918,50,3,2013,"IP",3,3,0.3333333,0.1111111,1.62
"3991","308.l.54481.t.8",15918,50,6.667,2013,"IP",7,4.05,0.45,0.15,1.62
"3992","308.l.54481.t.9",15918,50,10,2013,"IP",10,5.4,0.6,0.2,1.62
"3993","308.l.54481.t.10",15918,50,NA,2013,"IP",NA,NA,NA,NA,1.62
"3994","308.l.54481.t.11",15918,50,16.667,2013,"IP",17,0.54,0.06,0.02,1.62
"3995","308.l.54481.t.1",15919,50,0.667,2013,"IP",1,0,0,0,1.62
"3996","308.l.54481.t.2",15919,50,7,2013,"IP",7,5.14,0.5711111,0.1903704,1.62
"3997","308.l.54481.t.3",15919,50,8,2013,"IP",8,1.12,0.1244444,0.04148148,1.62
"3998","308.l.54481.t.4",15919,50,16,2013,"IP",16,2.81,0.3122222,0.1040741,1.62
"3999","308.l.54481.t.5",15919,50,9,2013,"IP",9,3,0.3333333,0.1111111,1.62
"4000","308.l.54481.t.6",15919,50,15.667,2013,"IP",16,9.77,1.085556,0.3618519,1.62
"4001","308.l.54481.t.7",15919,50,2.333,2013,"IP",3,0,0,0,1.62
"4002","308.l.54481.t.8",15919,50,9,2013,"IP",9,1,0.1111111,0.03703704,1.62
"4003","308.l.54481.t.9",15919,50,6,2013,"IP",6,4.5,0.5,0.1666667,1.62
"4004","308.l.54481.t.10",15919,50,3,2013,"IP",3,3,0.3333333,0.1111111,1.62
"4005","308.l.54481.t.11",15919,50,7.333,2013,"IP",8,7.36,0.8177778,0.2725926,1.62
"4006","308.l.54481.t.1",15920,50,8,2013,"IP",8,3.38,0.3755556,0.1251852,1.62
"4007","308.l.54481.t.2",15920,50,10.667,2013,"IP",11,4.22,0.4688889,0.1562963,1.62
"4008","308.l.54481.t.3",15920,50,8.333,2013,"IP",9,0,0,0,1.62
"4009","308.l.54481.t.4",15920,50,19.667,2013,"IP",20,1.37,0.1522222,0.05074074,1.62
"4010","308.l.54481.t.5",15920,50,10,2013,"IP",10,0,0,0,1.62
"4011","308.l.54481.t.6",15920,50,6,2013,"IP",6,1.5,0.1666667,0.05555556,1.62
"4012","308.l.54481.t.7",15920,50,17,2013,"IP",17,4.24,0.4711111,0.157037,1.62
"4013","308.l.54481.t.8",15920,50,14,2013,"IP",14,3.86,0.4288889,0.142963,1.62
"4014","308.l.54481.t.9",15920,50,10,2013,"IP",10,0.9,0.1,0.03333333,1.62
"4015","308.l.54481.t.10",15920,50,8.667,2013,"IP",9,2.08,0.2311111,0.07703704,1.62
"4016","308.l.54481.t.11",15920,50,7.333,2013,"IP",8,1.23,0.1366667,0.04555556,1.62
"4017","308.l.54481.t.1",15921,50,7.333,2013,"IP",8,6.14,0.6822222,0.2274074,1.62
"4018","308.l.54481.t.2",15921,50,13.667,2013,"IP",14,3.29,0.3655556,0.1218519,1.62
"4019","308.l.54481.t.3",15921,50,NA,2013,"IP",13,2.92,0.3244444,0.1081481,1.62
"4020","308.l.54481.t.4",15921,50,8,2013,"IP",8,2.25,0.25,0.08333333,1.62
"4021","308.l.54481.t.5",15921,50,7,2013,"IP",7,3.86,0.4288889,0.142963,1.62
"4022","308.l.54481.t.6",15921,50,7,2013,"IP",7,1.29,0.1433333,0.04777778,1.62
"4023","308.l.54481.t.7",15921,50,13,2013,"IP",13,4.85,0.5388889,0.1796296,1.62
"4024","308.l.54481.t.8",15921,50,4,2013,"IP",4,0,0,0,1.62
"4025","308.l.54481.t.9",15921,50,1.667,2013,"IP",2,10.8,1.2,0.4,1.62
"4026","308.l.54481.t.10",15921,50,1,2013,"IP",1,0,0,0,1.62
"4027","308.l.54481.t.11",15921,50,1.333,2013,"IP",2,0,0,0,1.62
"4028","308.l.54481.t.1",15922,50,7.333,2013,"IP",8,4.91,0.5455556,0.1818519,1.62
"4029","308.l.54481.t.2",15922,50,9,2013,"IP",9,2,0.2222222,0.07407407,1.62
"4030","308.l.54481.t.3",15922,50,1,2013,"IP",1,9,1,0.3333333,1.62
"4031","308.l.54481.t.4",15922,50,1,2013,"IP",1,36,4,1.333333,1.62
"4032","308.l.54481.t.5",15922,50,8.667,2013,"IP",9,2.08,0.2311111,0.07703704,1.62
"4033","308.l.54481.t.6",15922,50,13.333,2013,"IP",14,2.7,0.3,0.1,1.62
"4034","308.l.54481.t.7",15922,50,NA,2013,"IP",NA,NA,NA,NA,1.62
"4035","308.l.54481.t.8",15922,50,6,2013,"IP",6,3,0.3333333,0.1111111,1.62
"4036","308.l.54481.t.9",15922,50,6.333,2013,"IP",7,2.84,0.3155556,0.1051852,1.62
"4037","308.l.54481.t.10",15922,50,8.667,2013,"IP",9,2.08,0.2311111,0.07703704,1.62
"4038","308.l.54481.t.11",15922,50,1.333,2013,"IP",2,0,0,0,1.62
"4039","308.l.54481.t.1",15923,50,14,2013,"IP",14,4.5,0.5,0.1666667,1.62
"4040","308.l.54481.t.2",15923,50,6,2013,"IP",6,1.5,0.1666667,0.05555556,1.62
"4041","308.l.54481.t.3",15923,50,18,2013,"IP",18,4,0.4444444,0.1481481,1.62
"4042","308.l.54481.t.4",15923,50,6,2013,"IP",6,10.5,1.166667,0.3888889,1.62
"4043","308.l.54481.t.5",15923,50,16.333,2013,"IP",17,2.76,0.3066667,0.1022222,1.62
"4044","308.l.54481.t.6",15923,50,NA,2013,"IP",23,2.42,0.2688889,0.08962963,1.62
"4045","308.l.54481.t.7",15923,50,18.333,2013,"IP",19,2.95,0.3277778,0.1092593,1.62
"4046","308.l.54481.t.8",15923,50,4.333,2013,"IP",5,2.08,0.2311111,0.07703704,1.62
"4047","308.l.54481.t.9",15923,50,26.333,2013,"IP",27,1.71,0.19,0.06333333,1.62
"4048","308.l.54481.t.10",15923,50,5.667,2013,"IP",6,4.76,0.5288889,0.1762963,1.62
"4049","308.l.54481.t.11",15923,50,NA,2013,"IP",12,6.75,0.75,0.25,1.62
"4050","308.l.54481.t.1",15924,50,13.333,2013,"IP",14,3.38,0.3755556,0.1251852,1.62
"4051","308.l.54481.t.2",15924,50,3.333,2013,"IP",4,10.8,1.2,0.4,1.62
"4052","308.l.54481.t.3",15924,50,7.667,2013,"IP",8,3.52,0.3911111,0.1303704,1.62
"4053","308.l.54481.t.4",15924,50,5.667,2013,"IP",6,3.18,0.3533333,0.1177778,1.62
"4054","308.l.54481.t.5",15924,50,3,2013,"IP",3,0,0,0,1.62
"4055","308.l.54481.t.6",15924,50,0,2013,"IP",0,NA,NA,NA,1.62
"4056","308.l.54481.t.7",15924,50,7.667,2013,"IP",8,2.35,0.2611111,0.08703704,1.62
"4057","308.l.54481.t.8",15924,50,19.667,2013,"IP",20,1.37,0.1522222,0.05074074,1.62
"4058","308.l.54481.t.9",15924,50,0.667,2013,"IP",1,0,0,0,1.62
"4059","308.l.54481.t.10",15924,50,NA,2013,"IP",22,6.23,0.6922222,0.2307407,1.62
"4060","308.l.54481.t.11",15924,50,16.667,2013,"IP",17,5.4,0.6,0.2,1.62
"4061","308.l.54481.t.1",15925,50,2,2013,"IP",2,0,0,0,1.62
"4062","308.l.54481.t.2",15925,50,NA,2013,"IP",NA,NA,NA,NA,1.62
"4063","308.l.54481.t.3",15925,50,NA,2013,"IP",NA,NA,NA,NA,1.62
"4064","308.l.54481.t.4",15925,50,9,2013,"IP",9,2,0.2222222,0.07407407,1.62
"4065","308.l.54481.t.5",15925,50,7.667,2013,"IP",8,0,0,0,1.62
"4066","308.l.54481.t.6",15925,50,14.667,2013,"IP",15,0.61,0.06777778,0.02259259,1.62
"4067","308.l.54481.t.7",15925,50,1.333,2013,"IP",2,6.75,0.75,0.25,1.62
"4068","308.l.54481.t.8",15925,50,NA,2013,"IP",NA,NA,NA,NA,1.62
"4069","308.l.54481.t.9",15925,50,NA,2013,"IP",NA,NA,NA,NA,1.62
"4070","308.l.54481.t.10",15925,50,NA,2013,"IP",NA,NA,NA,NA,1.62
"4071","308.l.54481.t.11",15925,50,8,2013,"IP",8,0,0,0,1.62
"4072","308.l.54481.t.1",15926,50,NA,2013,"IP",NA,NA,NA,NA,1.62
"4073","308.l.54481.t.2",15926,50,NA,2013,"IP",12,3.75,0.4166667,0.1388889,1.62
"4074","308.l.54481.t.3",15926,50,NA,2013,"IP",12,0.79,0.08777778,0.02925926,1.62
"4075","308.l.54481.t.4",15926,50,14,2013,"IP",14,7.07,0.7855556,0.2618519,1.62
"4076","308.l.54481.t.5",15926,50,8.333,2013,"IP",9,14.04,1.56,0.52,1.62
"4077","308.l.54481.t.6",15926,50,NA,2013,"IP",13,5.11,0.5677778,0.1892593,1.62
"4078","308.l.54481.t.7",15926,50,17.333,2013,"IP",18,2.08,0.2311111,0.07703704,1.62
"4079","308.l.54481.t.8",15926,50,7.333,2013,"IP",8,6.14,0.6822222,0.2274074,1.62
"4080","308.l.54481.t.9",15926,50,NA,2013,"IP",11,4.09,0.4544444,0.1514815,1.62
"4081","308.l.54481.t.10",15926,50,6.667,2013,"IP",7,5.4,0.6,0.2,1.62
"4082","308.l.54481.t.11",15926,50,9,2013,"IP",9,4,0.4444444,0.1481481,1.62
"4083","308.l.54481.t.1",15927,50,6.667,2013,"IP",7,4.05,0.45,0.15,1.62
"4084","308.l.54481.t.2",15927,50,8,2013,"IP",8,2.25,0.25,0.08333333,1.62
"4085","308.l.54481.t.3",15927,50,8.333,2013,"IP",9,3.24,0.36,0.12,1.62
"4086","308.l.54481.t.4",15927,50,2.667,2013,"IP",3,3.38,0.3755556,0.1251852,1.62
"4087","308.l.54481.t.5",15927,50,8,2013,"IP",8,4.5,0.5,0.1666667,1.62
"4088","308.l.54481.t.6",15927,50,14.667,2013,"IP",15,6.75,0.75,0.25,1.62
"4089","308.l.54481.t.7",15927,50,7.333,2013,"IP",8,3.68,0.4088889,0.1362963,1.62
"4090","308.l.54481.t.8",15927,50,NA,2013,"IP",11,0,0,0,1.62
"4091","308.l.54481.t.9",15927,50,8.333,2013,"IP",9,0,0,0,1.62
"4092","308.l.54481.t.10",15927,50,10.667,2013,"IP",11,3.38,0.3755556,0.1251852,1.62
"4093","308.l.54481.t.11",15927,50,2,2013,"IP",2,4.5,0.5,0.1666667,1.62
"4094","308.l.54481.t.1",15928,50,9,2013,"IP",9,1,0.1111111,0.03703704,1.62
"4095","308.l.54481.t.2",15928,50,25,2013,"IP",25,1.44,0.16,0.05333333,1.62
"4096","308.l.54481.t.3",15928,50,16.667,2013,"IP",17,2.7,0.3,0.1,1.62
"4097","308.l.54481.t.1",15929,50,16,2013,"IP",16,1.69,0.1877778,0.06259259,1.62
"4098","308.l.54481.t.2",15929,50,9,2013,"IP",9,2,0.2222222,0.07407407,1.62
"4099","308.l.54481.t.3",15929,50,0.667,2013,"IP",1,27,3,1,1.62
"4100","308.l.54481.t.4",15929,50,8,2013,"IP",8,9,1,0.3333333,1.62
"4101","308.l.54481.t.5",15929,50,13,2013,"IP",13,2.77,0.3077778,0.1025926,1.62
"4102","308.l.54481.t.6",15929,50,NA,2013,"IP",12,9.53,1.058889,0.352963,1.62
"4103","308.l.54481.t.7",15929,50,15.333,2013,"IP",16,0.59,0.06555556,0.02185185,1.62
"4104","308.l.54481.t.8",15929,50,1,2013,"IP",1,0,0,0,1.62
"4105","308.l.54481.t.9",15929,50,15.667,2013,"IP",16,3.45,0.3833333,0.1277778,1.62
"4106","308.l.54481.t.10",15929,50,3.333,2013,"IP",4,0,0,0,1.62
"4107","308.l.54481.t.11",15929,50,9,2013,"IP",9,1,0.1111111,0.03703704,1.62
"4108","308.l.54481.t.1",15930,50,15.333,2013,"IP",16,2.93,0.3255556,0.1085185,1.62
"4109","308.l.54481.t.2",15930,50,19.333,2013,"IP",20,2.79,0.31,0.1033333,1.62
"4110","308.l.54481.t.3",15930,50,5,2013,"IP",5,0,0,0,1.62
"4111","308.l.54481.t.4",15930,50,13,2013,"IP",13,2.08,0.2311111,0.07703704,1.62
"4112","308.l.54481.t.5",15930,50,10,2013,"IP",10,1.8,0.2,0.06666667,1.62
"4113","308.l.54481.t.6",15930,50,NA,2013,"IP",13,0,0,0,1.62
"4114","308.l.54481.t.7",15930,50,4.333,2013,"IP",5,6.23,0.6922222,0.2307407,1.62
"4115","308.l.54481.t.8",15930,50,17.333,2013,"IP",18,2.6,0.2888889,0.0962963,1.62
"4116","308.l.54481.t.9",15930,50,1.333,2013,"IP",2,0,0,0,1.62
"4117","308.l.54481.t.10",15930,50,15.667,2013,"IP",16,2.3,0.2555556,0.08518519,1.62
"4118","308.l.54481.t.11",15930,50,9,2013,"IP",9,4,0.4444444,0.1481481,1.62
"4119","308.l.54481.t.1",15931,50,NA,2013,"IP",NA,NA,NA,NA,1.62
"4120","308.l.54481.t.2",15931,50,9.333,2013,"IP",10,8.68,0.9644444,0.3214815,1.62
"4121","308.l.54481.t.3",15931,50,26,2013,"IP",26,1.73,0.1922222,0.06407407,1.62
"4122","308.l.54481.t.4",15931,50,4.667,2013,"IP",5,7.71,0.8566667,0.2855556,1.62
"4123","308.l.54481.t.5",15931,50,4.333,2013,"IP",5,4.15,0.4611111,0.1537037,1.62
"4124","308.l.54481.t.6",15931,50,NA,2013,"IP",13,2.92,0.3244444,0.1081481,1.62
"4125","308.l.54481.t.7",15931,50,NA,2013,"IP",12,4.63,0.5144444,0.1714815,1.62
"4126","308.l.54481.t.8",15931,50,8,2013,"IP",8,6.75,0.75,0.25,1.62
"4127","308.l.54481.t.9",15931,50,13,2013,"IP",13,4.85,0.5388889,0.1796296,1.62
"4128","308.l.54481.t.10",15931,50,NA,2013,"IP",13,0.71,0.07888889,0.0262963,1.62
"4129","308.l.54481.t.11",15931,50,8,2013,"IP",8,6.75,0.75,0.25,1.62
"4130","308.l.54481.t.1",15932,50,NA,2013,"IP",NA,NA,NA,NA,1.62
"4131","308.l.54481.t.2",15932,50,14,2013,"IP",14,1.29,0.1433333,0.04777778,1.62
"4132","308.l.54481.t.3",15932,50,7.667,2013,"IP",8,1.17,0.13,0.04333333,1.62
"4133","308.l.54481.t.4",15932,50,10,2013,"IP",10,2.7,0.3,0.1,1.62
"4134","308.l.54481.t.5",15932,50,0.667,2013,"IP",1,0,0,0,1.62
"4135","308.l.54481.t.6",15932,50,2.667,2013,"IP",3,10.12,1.124444,0.3748148,1.62
"4136","308.l.54481.t.7",15932,50,6.667,2013,"IP",7,1.35,0.15,0.05,1.62
"4137","308.l.54481.t.8",15932,50,9.333,2013,"IP",10,0.96,0.1066667,0.03555556,1.62
"4138","308.l.54481.t.9",15932,50,1,2013,"IP",1,0,0,0,1.62
"4139","308.l.54481.t.10",15932,50,16.333,2013,"IP",17,6.06,0.6733333,0.2244444,1.62
"4140","308.l.54481.t.11",15932,50,7.333,2013,"IP",8,4.91,0.5455556,0.1818519,1.62
"4141","308.l.54481.t.1",15933,50,6,2013,"IP",6,3,0.3333333,0.1111111,1.62
"4142","308.l.54481.t.2",15933,50,6.667,2013,"IP",7,6.75,0.75,0.25,1.62
"4143","308.l.54481.t.3",15933,50,15.333,2013,"IP",16,1.76,0.1955556,0.06518519,1.62
"4144","308.l.54481.t.4",15933,50,2,2013,"IP",2,0,0,0,1.62
"4145","308.l.54481.t.5",15933,50,18,2013,"IP",18,4,0.4444444,0.1481481,1.62
"4146","308.l.54481.t.6",15933,50,NA,2013,"IP",NA,NA,NA,NA,1.62
"4147","308.l.54481.t.7",15933,50,13.667,2013,"IP",14,3.29,0.3655556,0.1218519,1.62
"4148","308.l.54481.t.8",15933,50,9.333,2013,"IP",10,2.89,0.3211111,0.107037,1.62
"4149","308.l.54481.t.9",15933,50,8.333,2013,"IP",9,0,0,0,1.62
"4150","308.l.54481.t.10",15933,50,9.667,2013,"IP",10,5.59,0.6211111,0.207037,1.62
"4151","308.l.54481.t.11",15933,50,8.667,2013,"IP",9,4.15,0.4611111,0.1537037,1.62
"4152","308.l.54481.t.1",15934,50,NA,2013,"IP",22,3.8,0.4222222,0.1407407,1.62
"4153","308.l.54481.t.2",15934,50,NA,2013,"IP",12,4.5,0.5,0.1666667,1.62
"4154","308.l.54481.t.3",15934,50,9.667,2013,"IP",10,7.45,0.8277778,0.2759259,1.62
"4155","308.l.54481.t.4",15934,50,7,2013,"IP",7,9,1,0.3333333,1.62
"4156","308.l.54481.t.5",15934,50,8,2013,"IP",8,2.25,0.25,0.08333333,1.62
"4157","308.l.54481.t.6",15934,50,18.333,2013,"IP",19,1.96,0.2177778,0.07259259,1.62
"4158","308.l.54481.t.7",15934,50,13,2013,"IP",13,4.85,0.5388889,0.1796296,1.62
"4159","308.l.54481.t.8",15934,50,3.667,2013,"IP",4,9.82,1.091111,0.3637037,1.62
"4160","308.l.54481.t.9",15934,50,15,2013,"IP",15,4.8,0.5333333,0.1777778,1.62
"4161","308.l.54481.t.10",15934,50,3.667,2013,"IP",4,19.64,2.182222,0.7274074,1.62
"4162","308.l.54481.t.11",15934,50,8.333,2013,"IP",9,2.16,0.24,0.08,1.62
"4163","308.l.54481.t.1",15935,50,15.333,2013,"IP",16,2.35,0.2611111,0.08703704,1.62
"4164","308.l.54481.t.2",15935,50,4.667,2013,"IP",5,5.79,0.6433333,0.2144444,1.62
"4165","308.l.54481.t.3",15935,50,1.333,2013,"IP",2,0,0,0,1.62
"4166","308.l.54481.t.4",15935,50,NA,2013,"IP",12,1.5,0.1666667,0.05555556,1.62
"4167","308.l.54481.t.5",15935,50,4,2013,"IP",4,0,0,0,1.62
"4168","308.l.54481.t.6",15935,50,18.333,2013,"IP",19,7.36,0.8177778,0.2725926,1.62
"4169","308.l.54481.t.7",15935,50,1.667,2013,"IP",2,0,0,0,1.62
"4170","308.l.54481.t.8",15935,50,14,2013,"IP",14,3.21,0.3566667,0.1188889,1.62
"4171","308.l.54481.t.9",15935,50,13,2013,"IP",13,3.46,0.3844444,0.1281481,1.62
"4172","308.l.54481.t.10",15935,50,10,2013,"IP",10,5.4,0.6,0.2,1.62
"4173","308.l.54481.t.11",15935,50,17,2013,"IP",17,1.59,0.1766667,0.05888889,1.62
"4174","308.l.54481.t.1",15936,50,1,2013,"IP",1,0,0,0,1.62
"4175","308.l.54481.t.2",15936,50,6,2013,"IP",6,6,0.6666667,0.2222222,1.62
"4176","308.l.54481.t.3",15936,50,5.667,2013,"IP",6,12.71,1.412222,0.4707407,1.62
"4177","308.l.54481.t.4",15936,50,3,2013,"IP",3,6,0.6666667,0.2222222,1.62
"4178","308.l.54481.t.5",15936,50,23.333,2013,"IP",24,1.54,0.1711111,0.05703704,1.62
